SECS,FLUOR,NORM_FLUOR,SOURCE
0.006878019,302969,0.673384909,INDUCTION-4188-20201116-10_53_39
0.006918069,303207,0.674167426,INDUCTION-4188-20201116-10_53_39
0.006958129,303340,0.674604714,INDUCTION-4188-20201116-10_53_39
0.006998179,303566,0.675347776,INDUCTION-4188-20201116-10_53_39
0.007037999,303782,0.676057959,INDUCTION-4188-20201116-10_53_39
0.007078049,303952,0.676616899,INDUCTION-4188-20201116-10_53_39
0.007118109,304139,0.677231733,INDUCTION-4188-20201116-10_53_39
0.007158159,304350,0.677925477,INDUCTION-4188-20201116-10_53_39
0.007198219,304556,0.678602781,INDUCTION-4188-20201116-10_53_39
0.007238029,304718,0.679135418,INDUCTION-4188-20201116-10_53_39
0.007278089,304936,0.679852177,INDUCTION-4188-20201116-10_53_39
0.007318139,305124,0.680470299,INDUCTION-4188-20201116-10_53_39
0.007358189,305278,0.680976633,INDUCTION-4188-20201116-10_53_39
0.007398009,305491,0.681676952,INDUCTION-4188-20201116-10_53_39
0.007438059,305689,0.682327953,INDUCTION-4188-20201116-10_53_39
0.007478119,305879,0.682952651,INDUCTION-4188-20201116-10_53_39
0.007518169,306079,0.683610228,INDUCTION-4188-20201116-10_53_39
0.007558229,306241,0.684142865,INDUCTION-4188-20201116-10_53_39
0.007598039,306422,0.684737972,INDUCTION-4188-20201116-10_53_39
0.007638099,306664,0.68553364,INDUCTION-4188-20201116-10_53_39
0.007678149,306816,0.686033398,INDUCTION-4188-20201116-10_53_39
0.007718209,306987,0.686595626,INDUCTION-4188-20201116-10_53_39
0.007758019,307186,0.687249915,INDUCTION-4188-20201116-10_53_39
0.007798079,307388,0.687914068,INDUCTION-4188-20201116-10_53_39
0.007838129,307571,0.688515751,INDUCTION-4188-20201116-10_53_39
0.007878179,307769,0.689166752,INDUCTION-4188-20201116-10_53_39
0.007917999,307918,0.689656646,INDUCTION-4188-20201116-10_53_39
0.007958059,308117,0.690310935,INDUCTION-4188-20201116-10_53_39
0.007998109,308271,0.690817269,INDUCTION-4188-20201116-10_53_39
0.008038159,308496,0.691557043,INDUCTION-4188-20201116-10_53_39
0.008078219,308673,0.692138999,INDUCTION-4188-20201116-10_53_39
0.008118029,308829,0.692651908,INDUCTION-4188-20201116-10_53_39
0.008158089,309069,0.693441001,INDUCTION-4188-20201116-10_53_39
0.008198139,309214,0.693917744,INDUCTION-4188-20201116-10_53_39
0.008238199,309422,0.694601624,INDUCTION-4188-20201116-10_53_39
0.008278009,309612,0.695226321,INDUCTION-4188-20201116-10_53_39
0.008318069,309824,0.695923353,INDUCTION-4188-20201116-10_53_39
0.008358119,309956,0.696357354,INDUCTION-4188-20201116-10_53_39
0.008398179,310145,0.696978764,INDUCTION-4188-20201116-10_53_39
0.008437989,310348,0.697646204,INDUCTION-4188-20201116-10_53_39
0.008478049,310513,0.698188705,INDUCTION-4188-20201116-10_53_39
0.008518099,310742,0.69894163,INDUCTION-4188-20201116-10_53_39
0.008558149,310890,0.699428237,INDUCTION-4188-20201116-10_53_39
0.008598209,311061,0.699990465,INDUCTION-4188-20201116-10_53_39
0.008638019,311299,0.700772981,INDUCTION-4188-20201116-10_53_39
0.008678079,311456,0.701289179,INDUCTION-4188-20201116-10_53_39
0.008718129,311633,0.701871135,INDUCTION-4188-20201116-10_53_39
0.008758189,311834,0.702531999,INDUCTION-4188-20201116-10_53_39
0.008797999,311995,0.703061349,INDUCTION-4188-20201116-10_53_39
0.008838059,312190,0.703702486,INDUCTION-4188-20201116-10_53_39
0.008878109,312371,0.704297593,INDUCTION-4188-20201116-10_53_39
0.008918169,312557,0.704909139,INDUCTION-4188-20201116-10_53_39
0.008958219,312736,0.705497671,INDUCTION-4188-20201116-10_53_39
0.008998039,312898,0.706030308,INDUCTION-4188-20201116-10_53_39
0.009038089,313108,0.706720763,INDUCTION-4188-20201116-10_53_39
0.009078149,313274,0.707266552,INDUCTION-4188-20201116-10_53_39
0.009118199,313482,0.707950432,INDUCTION-4188-20201116-10_53_39
0.009158019,313619,0.708400872,INDUCTION-4188-20201116-10_53_39
0.009198069,313844,0.709140646,INDUCTION-4188-20201116-10_53_39
0.009238119,314011,0.709689722,INDUCTION-4188-20201116-10_53_39
0.009278179,314212,0.710350587,INDUCTION-4188-20201116-10_53_39
0.009317989,314376,0.7108898,INDUCTION-4188-20201116-10_53_39
0.009358049,314559,0.711491483,INDUCTION-4188-20201116-10_53_39
0.009398099,314740,0.71208659,INDUCTION-4188-20201116-10_53_39
0.009438159,314911,0.712648818,INDUCTION-4188-20201116-10_53_39
0.009478209,315084,0.713217622,INDUCTION-4188-20201116-10_53_39
0.009518029,315277,0.713852183,INDUCTION-4188-20201116-10_53_39
0.009558079,315439,0.71438482,INDUCTION-4188-20201116-10_53_39
0.009598139,315638,0.715039109,INDUCTION-4188-20201116-10_53_39
0.009638189,315834,0.715683535,INDUCTION-4188-20201116-10_53_39
0.009678009,315989,0.716193157,INDUCTION-4188-20201116-10_53_39
0.009718059,316163,0.716765248,INDUCTION-4188-20201116-10_53_39
0.009758119,316354,0.717393234,INDUCTION-4188-20201116-10_53_39
0.009798169,316561,0.718073826,INDUCTION-4188-20201116-10_53_39
0.009838219,316707,0.718553857,INDUCTION-4188-20201116-10_53_39
0.009878039,316864,0.719070055,INDUCTION-4188-20201116-10_53_39
0.009918089,317050,0.719681601,INDUCTION-4188-20201116-10_53_39
0.009958149,317232,0.720279996,INDUCTION-4188-20201116-10_53_39
0.009998199,317413,0.720875103,INDUCTION-4188-20201116-10_53_39
0.010397999,318374,0.72403476,INDUCTION-4188-20201116-10_53_39
0.010798099,320088,0.729670192,INDUCTION-4188-20201116-10_53_39
0.011198199,321737,0.735091913,INDUCTION-4188-20201116-10_53_39
0.011598199,323332,0.740336087,INDUCTION-4188-20201116-10_53_39
0.011998099,324859,0.745356686,INDUCTION-4188-20201116-10_53_39
0.012398099,326309,0.750124118,INDUCTION-4188-20201116-10_53_39
0.012798199,327685,0.754648246,INDUCTION-4188-20201116-10_53_39
0.013197999,329001,0.758975101,INDUCTION-4188-20201116-10_53_39
0.013598099,330237,0.763038925,INDUCTION-4188-20201116-10_53_39
0.013998199,331394,0.766843007,INDUCTION-4188-20201116-10_53_39
0.014398199,332488,0.770439952,INDUCTION-4188-20201116-10_53_39
0.014797999,333515,0.773816608,INDUCTION-4188-20201116-10_53_39
0.015198099,334483,0.77699928,INDUCTION-4188-20201116-10_53_39
0.015598199,335390,0.779981391,INDUCTION-4188-20201116-10_53_39
0.015997999,336242,0.782782668,INDUCTION-4188-20201116-10_53_39
0.016398099,337034,0.785386672,INDUCTION-4188-20201116-10_53_39
0.016798099,337798,0.787898615,INDUCTION-4188-20201116-10_53_39
0.017198199,338492,0.790180406,INDUCTION-4188-20201116-10_53_39
0.017597999,339166,0.79239644,INDUCTION-4188-20201116-10_53_39
0.017998099,339789,0.794444791,INDUCTION-4188-20201116-10_53_39
0.018398199,340383,0.796397794,INDUCTION-4188-20201116-10_53_39
0.018797999,340934,0.798209418,INDUCTION-4188-20201116-10_53_39
0.019198099,341457,0.799928982,INDUCTION-4188-20201116-10_53_39
0.019598099,341954,0.80156306,INDUCTION-4188-20201116-10_53_39
0.019998199,342421,0.803098502,INDUCTION-4188-20201116-10_53_39
0.020397999,342858,0.804535307,INDUCTION-4188-20201116-10_53_39
0.020798099,343289,0.805952385,INDUCTION-4188-20201116-10_53_39
0.021198199,343687,0.807260963,INDUCTION-4188-20201116-10_53_39
0.021598199,344067,0.808510358,INDUCTION-4188-20201116-10_53_39
0.021997999,344430,0.80970386,INDUCTION-4188-20201116-10_53_39
0.022398099,344778,0.810848044,INDUCTION-4188-20201116-10_53_39
0.022798199,345106,0.81192647,INDUCTION-4188-20201116-10_53_39
0.023197999,345415,0.812942426,INDUCTION-4188-20201116-10_53_39
0.023598099,345710,0.813912352,INDUCTION-4188-20201116-10_53_39
0.023998099,345999,0.81486255,INDUCTION-4188-20201116-10_53_39
0.024398199,346279,0.815783157,INDUCTION-4188-20201116-10_53_39
0.024797999,346540,0.816641295,INDUCTION-4188-20201116-10_53_39
0.025198099,346790,0.817463266,INDUCTION-4188-20201116-10_53_39
0.025598199,347036,0.818272086,INDUCTION-4188-20201116-10_53_39
0.025997999,347263,0.819018435,INDUCTION-4188-20201116-10_53_39
0.026398099,347493,0.819774648,INDUCTION-4188-20201116-10_53_39
0.026798099,347709,0.820484831,INDUCTION-4188-20201116-10_53_39
0.027198199,347920,0.821178575,INDUCTION-4188-20201116-10_53_39
0.027597999,348120,0.821836152,INDUCTION-4188-20201116-10_53_39
0.027998099,348317,0.822483865,INDUCTION-4188-20201116-10_53_39
0.028398199,348498,0.823078972,INDUCTION-4188-20201116-10_53_39
0.028798199,348692,0.823716821,INDUCTION-4188-20201116-10_53_39
0.029198099,348859,0.824265898,INDUCTION-4188-20201116-10_53_39
0.029598099,349032,0.824834702,INDUCTION-4188-20201116-10_53_39
0.029998199,349208,0.825413369,INDUCTION-4188-20201116-10_53_39
0.030397999,349362,0.825919703,INDUCTION-4188-20201116-10_53_39
0.030798099,349524,0.82645234,INDUCTION-4188-20201116-10_53_39
0.031198099,349692,0.827004705,INDUCTION-4188-20201116-10_53_39
0.031598199,349840,0.827491312,INDUCTION-4188-20201116-10_53_39
0.031997999,349985,0.827968055,INDUCTION-4188-20201116-10_53_39
0.032398099,350139,0.828474389,INDUCTION-4188-20201116-10_53_39
0.032798199,350285,0.82895442,INDUCTION-4188-20201116-10_53_39
0.033197999,350420,0.829398284,INDUCTION-4188-20201116-10_53_39
0.033598099,350563,0.829868452,INDUCTION-4188-20201116-10_53_39
0.033998099,350709,0.830348483,INDUCTION-4188-20201116-10_53_39
0.034398199,350840,0.830779196,INDUCTION-4188-20201116-10_53_39
0.034797999,350974,0.831219772,INDUCTION-4188-20201116-10_53_39
0.035198099,351104,0.831647197,INDUCTION-4188-20201116-10_53_39
0.035598199,351235,0.83207791,INDUCTION-4188-20201116-10_53_39
0.035998199,351369,0.832518486,INDUCTION-4188-20201116-10_53_39
0.036398099,351497,0.832939335,INDUCTION-4188-20201116-10_53_39
0.036798099,351628,0.833370048,INDUCTION-4188-20201116-10_53_39
0.037198199,351749,0.833767882,INDUCTION-4188-20201116-10_53_39
0.037597999,351885,0.834215034,INDUCTION-4188-20201116-10_53_39
0.037998099,352002,0.834599717,INDUCTION-4188-20201116-10_53_39
0.038398099,352129,0.835017278,INDUCTION-4188-20201116-10_53_39
0.038798199,352258,0.835441415,INDUCTION-4188-20201116-10_53_39
0.039197999,352394,0.835888567,INDUCTION-4188-20201116-10_53_39
0.039598099,352515,0.836286401,INDUCTION-4188-20201116-10_53_39
0.039998199,352646,0.836717114,INDUCTION-4188-20201116-10_53_39
0.040397999,352772,0.837131387,INDUCTION-4188-20201116-10_53_39
0.040798099,352890,0.837519357,INDUCTION-4188-20201116-10_53_39
0.041198099,353036,0.837999388,INDUCTION-4188-20201116-10_53_39
0.041598199,353162,0.838413662,INDUCTION-4188-20201116-10_53_39
0.041997999,353277,0.838791768,INDUCTION-4188-20201116-10_53_39
0.042398099,353415,0.839245496,INDUCTION-4188-20201116-10_53_39
0.042798199,353556,0.839709088,INDUCTION-4188-20201116-10_53_39
0.043198199,353677,0.840106922,INDUCTION-4188-20201116-10_53_39
0.043598099,353811,0.840547498,INDUCTION-4188-20201116-10_53_39
0.043998099,353941,0.840974923,INDUCTION-4188-20201116-10_53_39
0.044398199,354084,0.841445091,INDUCTION-4188-20201116-10_53_39
0.044797999,354214,0.841872516,INDUCTION-4188-20201116-10_53_39
0.045198099,354358,0.842345971,INDUCTION-4188-20201116-10_53_39
0.045598099,354501,0.842816138,INDUCTION-4188-20201116-10_53_39
0.045998199,354639,0.843269866,INDUCTION-4188-20201116-10_53_39
0.046397999,354793,0.8437762,INDUCTION-4188-20201116-10_53_39
0.046798099,354933,0.844236504,INDUCTION-4188-20201116-10_53_39
0.047198199,355087,0.844742838,INDUCTION-4188-20201116-10_53_39
0.047597999,355228,0.84520643,INDUCTION-4188-20201116-10_53_39
0.047998099,355375,0.845689749,INDUCTION-4188-20201116-10_53_39
0.048398099,355532,0.846205946,INDUCTION-4188-20201116-10_53_39
0.048798199,355689,0.846722144,INDUCTION-4188-20201116-10_53_39
0.049197999,355846,0.847238342,INDUCTION-4188-20201116-10_53_39
0.049598099,356010,0.847777555,INDUCTION-4188-20201116-10_53_39
0.049998199,356175,0.848320056,INDUCTION-4188-20201116-10_53_39
0.050397999,356339,0.848859269,INDUCTION-4188-20201116-10_53_39
0.050798099,356502,0.849395194,INDUCTION-4188-20201116-10_53_39
0.051198099,356675,0.849963998,INDUCTION-4188-20201116-10_53_39
0.051598199,356849,0.850536089,INDUCTION-4188-20201116-10_53_39
0.051997999,357018,0.851091742,INDUCTION-4188-20201116-10_53_39
0.052398099,357198,0.851683561,INDUCTION-4188-20201116-10_53_39
0.052798199,357377,0.852272092,INDUCTION-4188-20201116-10_53_39
0.053198199,357556,0.852860623,INDUCTION-4188-20201116-10_53_39
0.053597999,357744,0.853478745,INDUCTION-4188-20201116-10_53_39
0.053998099,357941,0.854126459,INDUCTION-4188-20201116-10_53_39
0.054398199,358126,0.854734717,INDUCTION-4188-20201116-10_53_39
0.054797999,358325,0.855389006,INDUCTION-4188-20201116-10_53_39
0.055198099,358511,0.856000552,INDUCTION-4188-20201116-10_53_39
0.055598099,358716,0.856674569,INDUCTION-4188-20201116-10_53_39
0.055998199,358908,0.857305842,INDUCTION-4188-20201116-10_53_39
0.056397999,359112,0.857976571,INDUCTION-4188-20201116-10_53_39
0.056798099,359323,0.858670314,INDUCTION-4188-20201116-10_53_39
0.057198199,359525,0.859334467,INDUCTION-4188-20201116-10_53_39
0.057597999,359746,0.860061089,INDUCTION-4188-20201116-10_53_39
0.057998099,359956,0.860751544,INDUCTION-4188-20201116-10_53_39
0.058398099,360184,0.861501182,INDUCTION-4188-20201116-10_53_39
0.058798199,360393,0.86218835,INDUCTION-4188-20201116-10_53_39
0.059197999,360617,0.862924836,INDUCTION-4188-20201116-10_53_39
0.059598099,360840,0.863658034,INDUCTION-4188-20201116-10_53_39
0.059998199,361060,0.864381368,INDUCTION-4188-20201116-10_53_39
0.060398199,361305,0.8651869,INDUCTION-4188-20201116-10_53_39
0.060797999,361528,0.865920098,INDUCTION-4188-20201116-10_53_39
0.061198099,361766,0.866702614,INDUCTION-4188-20201116-10_53_39
0.061598199,362009,0.86750157,INDUCTION-4188-20201116-10_53_39
0.061997999,362252,0.868300526,INDUCTION-4188-20201116-10_53_39
0.062398099,362497,0.869106057,INDUCTION-4188-20201116-10_53_39
0.062798099,362731,0.869875422,INDUCTION-4188-20201116-10_53_39
0.063198199,362973,0.87067109,INDUCTION-4188-20201116-10_53_39
0.063597999,363225,0.871499637,INDUCTION-4188-20201116-10_53_39
0.063998099,363482,0.872344623,INDUCTION-4188-20201116-10_53_39
0.064398199,363728,0.873153442,INDUCTION-4188-20201116-10_53_39
0.064797999,363987,0.874005004,INDUCTION-4188-20201116-10_53_39
0.065198099,364248,0.874863142,INDUCTION-4188-20201116-10_53_39
0.065598099,364510,0.875724567,INDUCTION-4188-20201116-10_53_39
0.065998199,364768,0.876572841,INDUCTION-4188-20201116-10_53_39
0.066397999,365045,0.877483585,INDUCTION-4188-20201116-10_53_39
0.066798099,365296,0.878308844,INDUCTION-4188-20201116-10_53_39
0.067198199,365571,0.879213012,INDUCTION-4188-20201116-10_53_39
0.067598199,365832,0.88007115,INDUCTION-4188-20201116-10_53_39
0.067998099,366111,0.880988469,INDUCTION-4188-20201116-10_53_39
0.068398099,366379,0.881869622,INDUCTION-4188-20201116-10_53_39
0.068798199,366658,0.882786942,INDUCTION-4188-20201116-10_53_39
0.069197999,366933,0.88369111,INDUCTION-4188-20201116-10_53_39
0.069598099,367207,0.88459199,INDUCTION-4188-20201116-10_53_39
0.069998099,367491,0.885525749,INDUCTION-4188-20201116-10_53_39
0.070398199,367778,0.886469372,INDUCTION-4188-20201116-10_53_39
0.070797999,368053,0.88737354,INDUCTION-4188-20201116-10_53_39
0.071198099,368337,0.888307299,INDUCTION-4188-20201116-10_53_39
0.071598199,368609,0.889201603,INDUCTION-4188-20201116-10_53_39
0.071997999,368904,0.890171529,INDUCTION-4188-20201116-10_53_39
0.072398099,369191,0.891115152,INDUCTION-4188-20201116-10_53_39
0.072798099,369465,0.892016032,INDUCTION-4188-20201116-10_53_39
0.073198199,369762,0.892992533,INDUCTION-4188-20201116-10_53_39
0.073597999,370051,0.893942732,INDUCTION-4188-20201116-10_53_39
0.073998099,370339,0.894889642,INDUCTION-4188-20201116-10_53_39
0.074398199,370631,0.895849704,INDUCTION-4188-20201116-10_53_39
0.074798199,370928,0.896826206,INDUCTION-4188-20201116-10_53_39
0.075198099,371210,0.897753389,INDUCTION-4188-20201116-10_53_39
0.075598099,371495,0.898690436,INDUCTION-4188-20201116-10_53_39
0.075998199,371793,0.899670225,INDUCTION-4188-20201116-10_53_39
0.076397999,372093,0.90065659,INDUCTION-4188-20201116-10_53_39
0.076798099,372386,0.90161994,INDUCTION-4188-20201116-10_53_39
0.077198099,372674,0.902566851,INDUCTION-4188-20201116-10_53_39
0.077598199,372971,0.903543352,INDUCTION-4188-20201116-10_53_39
0.077997999,373263,0.904503414,INDUCTION-4188-20201116-10_53_39
0.078398099,373559,0.905476628,INDUCTION-4188-20201116-10_53_39
0.078798199,373847,0.906423539,INDUCTION-4188-20201116-10_53_39
0.079197999,374138,0.907380313,INDUCTION-4188-20201116-10_53_39
0.079598099,374435,0.908356814,INDUCTION-4188-20201116-10_53_39
0.079998099,374726,0.909313588,INDUCTION-4188-20201116-10_53_39
0.080398199,375014,0.910260499,INDUCTION-4188-20201116-10_53_39
0.080797999,375305,0.911217273,INDUCTION-4188-20201116-10_53_39
0.081198099,375588,0.912147744,INDUCTION-4188-20201116-10_53_39
0.081598199,375887,0.913130822,INDUCTION-4188-20201116-10_53_39
0.081998199,376174,0.914074444,INDUCTION-4188-20201116-10_53_39
0.082398099,376463,0.915024643,INDUCTION-4188-20201116-10_53_39
0.082798099,376752,0.915974841,INDUCTION-4188-20201116-10_53_39
0.083198199,377048,0.916948055,INDUCTION-4188-20201116-10_53_39
0.083597999,377325,0.917858799,INDUCTION-4188-20201116-10_53_39
0.083998099,377613,0.918805709,INDUCTION-4188-20201116-10_53_39
0.084398199,377900,0.919749332,INDUCTION-4188-20201116-10_53_39
0.084798199,378184,0.920683091,INDUCTION-4188-20201116-10_53_39
0.085197999,378475,0.921639865,INDUCTION-4188-20201116-10_53_39
0.085598099,378746,0.922530881,INDUCTION-4188-20201116-10_53_39
0.085998199,379026,0.923451489,INDUCTION-4188-20201116-10_53_39
0.086397999,379307,0.924375384,INDUCTION-4188-20201116-10_53_39
0.086798099,379595,0.925322295,INDUCTION-4188-20201116-10_53_39
0.087198099,379870,0.926226463,INDUCTION-4188-20201116-10_53_39
0.087598199,380143,0.927124055,INDUCTION-4188-20201116-10_53_39
0.087997999,380424,0.92804795,INDUCTION-4188-20201116-10_53_39
0.088398099,380685,0.928906088,INDUCTION-4188-20201116-10_53_39
0.088798199,380965,0.929826696,INDUCTION-4188-20201116-10_53_39
0.089197999,381238,0.930724288,INDUCTION-4188-20201116-10_53_39
0.089598099,381499,0.931582426,INDUCTION-4188-20201116-10_53_39
0.089998099,381769,0.932470154,INDUCTION-4188-20201116-10_53_39
0.090398199,382052,0.933400625,INDUCTION-4188-20201116-10_53_39
0.090797999,382310,0.934248899,INDUCTION-4188-20201116-10_53_39
0.091198099,382573,0.935113613,INDUCTION-4188-20201116-10_53_39
0.091598199,382837,0.935981614,INDUCTION-4188-20201116-10_53_39
0.091998199,383092,0.936820025,INDUCTION-4188-20201116-10_53_39
0.092397999,383349,0.937665011,INDUCTION-4188-20201116-10_53_39
0.092798099,383604,0.938503421,INDUCTION-4188-20201116-10_53_39
0.093198199,383864,0.939358271,INDUCTION-4188-20201116-10_53_39
0.093597999,384118,0.940193393,INDUCTION-4188-20201116-10_53_39
0.093998099,384366,0.941008789,INDUCTION-4188-20201116-10_53_39
0.094398099,384616,0.941830759,INDUCTION-4188-20201116-10_53_39
0.094798199,384872,0.942672458,INDUCTION-4188-20201116-10_53_39
0.095197999,385125,0.943504292,INDUCTION-4188-20201116-10_53_39
0.095598099,385358,0.944270369,INDUCTION-4188-20201116-10_53_39
0.095998199,385606,0.945085764,INDUCTION-4188-20201116-10_53_39
0.096397999,385836,0.945841978,INDUCTION-4188-20201116-10_53_39
0.096798099,386079,0.946640933,INDUCTION-4188-20201116-10_53_39
0.097198099,386317,0.94742345,INDUCTION-4188-20201116-10_53_39
0.097598199,386547,0.948179663,INDUCTION-4188-20201116-10_53_39
0.097997999,386784,0.948958892,INDUCTION-4188-20201116-10_53_39
0.098398099,387020,0.949734832,INDUCTION-4188-20201116-10_53_39
0.098798199,387240,0.950458167,INDUCTION-4188-20201116-10_53_39
0.099198199,387471,0.951217668,INDUCTION-4188-20201116-10_53_39
0.099598099,387707,0.951993608,INDUCTION-4188-20201116-10_53_39
0.099997999,387921,0.952697215,INDUCTION-4188-20201116-10_53_39
0.103997999,389096,0.956560479,INDUCTION-4188-20201116-10_53_39
0.107997999,391091,0.963119807,INDUCTION-4188-20201116-10_53_39
0.111997999,392878,0.968995256,INDUCTION-4188-20201116-10_53_39
0.115997999,394463,0.974206551,INDUCTION-4188-20201116-10_53_39
0.119997999,395850,0.978766846,INDUCTION-4188-20201116-10_53_39
0.123997999,397063,0.982755049,INDUCTION-4188-20201116-10_53_39
0.127997999,398106,0.986184312,INDUCTION-4188-20201116-10_53_39
0.131997999,398994,0.989103953,INDUCTION-4188-20201116-10_53_39
0.135997999,399743,0.991566578,INDUCTION-4188-20201116-10_53_39
0.139997999,400373,0.993637945,INDUCTION-4188-20201116-10_53_39
0.143997999,400889,0.995334493,INDUCTION-4188-20201116-10_53_39
0.147997999,401306,0.99670554,INDUCTION-4188-20201116-10_53_39
0.151997999,401639,0.997800406,INDUCTION-4188-20201116-10_53_39
0.155997999,401889,0.998622377,INDUCTION-4188-20201116-10_53_39
0.159997999,402073,0.999227347,INDUCTION-4188-20201116-10_53_39
0.163997999,402202,0.999651484,INDUCTION-4188-20201116-10_53_39
0.167997999,402275,0.9998915,INDUCTION-4188-20201116-10_53_39
0.171997999,402308,1,INDUCTION-4188-20201116-10_53_39
0.175997999,402306,0.999993424,INDUCTION-4188-20201116-10_53_39
0.179997999,402263,0.999852045,INDUCTION-4188-20201116-10_53_39
0.183997999,402202,0.999651484,INDUCTION-4188-20201116-10_53_39
0.187997999,402112,0.999355575,INDUCTION-4188-20201116-10_53_39
0.191997999,402004,0.999000483,INDUCTION-4188-20201116-10_53_39
0.195997999,401884,0.998605937,INDUCTION-4188-20201116-10_53_39
0.199997999,401754,0.998178512,INDUCTION-4188-20201116-10_53_39
0.203997999,401617,0.997728072,INDUCTION-4188-20201116-10_53_39
0.207997999,401476,0.997264481,INDUCTION-4188-20201116-10_53_39
0.211997999,401326,0.996771298,INDUCTION-4188-20201116-10_53_39
0.215997999,401178,0.996284691,INDUCTION-4188-20201116-10_53_39
0.219997999,401035,0.995814524,INDUCTION-4188-20201116-10_53_39
0.223997999,400888,0.995331205,INDUCTION-4188-20201116-10_53_39
0.227997999,400747,0.994867613,INDUCTION-4188-20201116-10_53_39
0.231997999,400609,0.994413885,INDUCTION-4188-20201116-10_53_39
0.235997999,400477,0.993979885,INDUCTION-4188-20201116-10_53_39
0.239997999,400348,0.993555748,INDUCTION-4188-20201116-10_53_39
0.243997999,400224,0.99314805,INDUCTION-4188-20201116-10_53_39
0.247997999,400103,0.992750216,INDUCTION-4188-20201116-10_53_39
0.251997999,399992,0.992385261,INDUCTION-4188-20201116-10_53_39
0.255997999,399881,0.992020306,INDUCTION-4188-20201116-10_53_39
0.259997999,399772,0.991661927,INDUCTION-4188-20201116-10_53_39
0.263997999,399675,0.991343002,INDUCTION-4188-20201116-10_53_39
0.267997999,399583,0.991040517,INDUCTION-4188-20201116-10_53_39
0.271997999,399486,0.990721592,INDUCTION-4188-20201116-10_53_39
0.275997999,399404,0.990451985,INDUCTION-4188-20201116-10_53_39
0.279997999,399316,0.990162652,INDUCTION-4188-20201116-10_53_39
0.283997999,399235,0.989896333,INDUCTION-4188-20201116-10_53_39
0.287997999,399161,0.98965303,INDUCTION-4188-20201116-10_53_39
0.291997999,399090,0.98941959,INDUCTION-4188-20201116-10_53_39
0.295997999,399016,0.989176286,INDUCTION-4188-20201116-10_53_39
0.299997999,398952,0.988965862,INDUCTION-4188-20201116-10_53_39
0.303997999,398879,0.988725846,INDUCTION-4188-20201116-10_53_39
0.307997999,398821,0.988535149,INDUCTION-4188-20201116-10_53_39
0.311997999,398761,0.988337876,INDUCTION-4188-20201116-10_53_39
0.315997999,398701,0.988140603,INDUCTION-4188-20201116-10_53_39
0.319997999,398647,0.987963057,INDUCTION-4188-20201116-10_53_39
0.323997999,398593,0.987785512,INDUCTION-4188-20201116-10_53_39
0.327997999,398538,0.987604678,INDUCTION-4188-20201116-10_53_39
0.331997999,398486,0.987433708,INDUCTION-4188-20201116-10_53_39
0.335997999,398433,0.98725945,INDUCTION-4188-20201116-10_53_39
0.339997999,398383,0.987095056,INDUCTION-4188-20201116-10_53_39
0.343997999,398335,0.986937238,INDUCTION-4188-20201116-10_53_39
0.347997999,398287,0.986779419,INDUCTION-4188-20201116-10_53_39
0.351997999,398243,0.986634752,INDUCTION-4188-20201116-10_53_39
0.355997999,398201,0.986496661,INDUCTION-4188-20201116-10_53_39
0.359997999,398157,0.986351994,INDUCTION-4188-20201116-10_53_39
0.363997999,398120,0.986230343,INDUCTION-4188-20201116-10_53_39
0.367997999,398076,0.986085676,INDUCTION-4188-20201116-10_53_39
0.371997999,398038,0.985960736,INDUCTION-4188-20201116-10_53_39
0.375997999,397997,0.985825933,INDUCTION-4188-20201116-10_53_39
0.379997999,397962,0.985710857,INDUCTION-4188-20201116-10_53_39
0.383997999,397924,0.985585917,INDUCTION-4188-20201116-10_53_39
0.387997999,397891,0.985477417,INDUCTION-4188-20201116-10_53_39
0.391997999,397854,0.985355765,INDUCTION-4188-20201116-10_53_39
0.395997999,397812,0.985217674,INDUCTION-4188-20201116-10_53_39
0.399997999,397778,0.985105886,INDUCTION-4188-20201116-10_53_39
0.403997999,397747,0.985003962,INDUCTION-4188-20201116-10_53_39
0.407997999,397714,0.984895462,INDUCTION-4188-20201116-10_53_39
0.411997999,397679,0.984780386,INDUCTION-4188-20201116-10_53_39
0.415997999,397648,0.984678461,INDUCTION-4188-20201116-10_53_39
0.419997999,397612,0.984560098,INDUCTION-4188-20201116-10_53_39
0.423997999,397582,0.984461461,INDUCTION-4188-20201116-10_53_39
0.427997999,397551,0.984359537,INDUCTION-4188-20201116-10_53_39
0.431997999,397520,0.984257612,INDUCTION-4188-20201116-10_53_39
0.435997999,397488,0.9841524,INDUCTION-4188-20201116-10_53_39
0.439997999,397459,0.984057051,INDUCTION-4188-20201116-10_53_39
0.443997999,397426,0.983948551,INDUCTION-4188-20201116-10_53_39
0.447997999,397400,0.983863066,INDUCTION-4188-20201116-10_53_39
0.451997999,397371,0.983767718,INDUCTION-4188-20201116-10_53_39
0.455997999,397337,0.98365593,INDUCTION-4188-20201116-10_53_39
0.459997999,397312,0.983573732,INDUCTION-4188-20201116-10_53_39
0.463997999,397280,0.98346852,INDUCTION-4188-20201116-10_53_39
0.467997999,397251,0.983373172,INDUCTION-4188-20201116-10_53_39
0.471997999,397227,0.983294262,INDUCTION-4188-20201116-10_53_39
0.475997999,397199,0.983202202,INDUCTION-4188-20201116-10_53_39
0.479997999,397173,0.983116717,INDUCTION-4188-20201116-10_53_39
